index	image_idx	cell_idx	row	col	shape	color
94729	10525	4	1	1	none	none
94730	10525	5	1	2	square	blue
94731	10525	6	2	0	square	red
94732	10525	7	2	1	triangle	green
94733	10525	8	2	2	triangle	red
94734	10526	0	0	0	square	green
94735	10526	1	0	1	none	none
94736	10526	2	0	2	square	red
94737	10526	3	1	0	triangle	blue
94738	10526	4	1	1	circle	blue
94739	10526	5	1	2	none	none
94740	10526	6	2	0	none	none
94741	10526	7	2	1	circle	green
94742	10526	8	2	2	square	green
94743	10527	0	0	0	square	blue
94744	10527	1	0	1	square	green
94745	10527	2	0	2	square	green
94746	10527	3	1	0	square	red
94747	10527	4	1	1	square	blue
94748	10527	5	1	2	none	none
94749	10527	6	2	0	none	none
94750	10527	7	2	1	triangle	red
94751	10527	8	2	2	square	red
94752	10528	0	0	0	triangle	blue
94753	10528	1	0	1	none	none
94754	10528	2	0	2	square	blue
94755	10528	3	1	0	none	none
94756	10528	4	1	1	square	red
94757	10528	5	1	2	square	green
94758	10528	6	2	0	square	green
94759	10528	7	2	1	triangle	red
94760	10528	8	2	2	square	red
94761	10529	0	0	0	triangle	blue
94762	10529	1	0	1	square	green
94763	10529	2	0	2	square	green
94764	10529	3	1	0	triangle	green
94765	10529	4	1	1	none	none
94766	10529	5	1	2	none	none
94767	10529	6	2	0	square	blue
94768	10529	7	2	1	square	green
94769	10529	8	2	2	circle	green
94770	10530	0	0	0	square	red
94771	10530	1	0	1	triangle	green
94772	10530	2	0	2	circle	green
94773	10530	3	1	0	square	green
94774	10530	4	1	1	none	none
94775	10530	5	1	2	square	blue
94776	10530	6	2	0	square	green
94777	10530	7	2	1	circle	blue
94778	10530	8	2	2	triangle	red
94779	10531	0	0	0	square	blue
94780	10531	1	0	1	square	blue
94781	10531	2	0	2	square	red
94782	10531	3	1	0	triangle	green
94783	10531	4	1	1	none	none
94784	10531	5	1	2	square	green
94785	10531	6	2	0	square	red
94786	10531	7	2	1	circle	red
94787	10531	8	2	2	circle	blue
94788	10532	0	0	0	square	green
94789	10532	1	0	1	none	none
94790	10532	2	0	2	square	red
94791	10532	3	1	0	triangle	blue
94792	10532	4	1	1	square	blue
94793	10532	5	1	2	none	none
94794	10532	6	2	0	square	blue
94795	10532	7	2	1	square	blue
94796	10532	8	2	2	none	none
94797	10533	0	0	0	none	none
94798	10533	1	0	1	square	blue
94799	10533	2	0	2	square	green
94800	10533	3	1	0	square	red
94801	10533	4	1	1	triangle	green
94802	10533	5	1	2	triangle	blue
94803	10533	6	2	0	none	none
94804	10533	7	2	1	square	blue
94805	10533	8	2	2	square	red
94806	10534	0	0	0	triangle	red
94807	10534	1	0	1	square	green
94808	10534	2	0	2	square	green
94809	10534	3	1	0	square	blue
94810	10534	4	1	1	square	blue
94811	10534	5	1	2	square	green
94812	10534	6	2	0	square	red
94813	10534	7	2	1	none	none
94814	10534	8	2	2	triangle	green
94815	10535	0	0	0	circle	green
94816	10535	1	0	1	square	blue
94817	10535	2	0	2	square	green
94818	10535	3	1	0	none	none
94819	10535	4	1	1	triangle	red
94820	10535	5	1	2	circle	red
94821	10535	6	2	0	square	blue
94822	10535	7	2	1	square	blue
94823	10535	8	2	2	square	blue
94824	10536	0	0	0	none	none
94825	10536	1	0	1	square	blue
94826	10536	2	0	2	triangle	blue
94827	10536	3	1	0	square	blue
94828	10536	4	1	1	circle	red
94829	10536	5	1	2	square	red
94830	10536	6	2	0	triangle	blue
94831	10536	7	2	1	triangle	blue
94832	10536	8	2	2	none	none
94833	10537	0	0	0	none	none
94834	10537	1	0	1	square	red
94835	10537	2	0	2	square	blue
94836	10537	3	1	0	none	none
94837	10537	4	1	1	square	blue
94838	10537	5	1	2	square	red
94839	10537	6	2	0	triangle	blue
94840	10537	7	2	1	none	none
94841	10537	8	2	2	square	blue
94842	10538	0	0	0	square	green
94843	10538	1	0	1	circle	blue
94844	10538	2	0	2	triangle	red
94845	10538	3	1	0	triangle	blue
94846	10538	4	1	1	none	none
94847	10538	5	1	2	circle	blue
94848	10538	6	2	0	triangle	blue
94849	10538	7	2	1	square	red
94850	10538	8	2	2	square	red
94851	10539	0	0	0	none	none
94852	10539	1	0	1	circle	red
94853	10539	2	0	2	triangle	red
94854	10539	3	1	0	triangle	red
94855	10539	4	1	1	none	none
94856	10539	5	1	2	none	none
94857	10539	6	2	0	circle	blue
94858	10539	7	2	1	none	none
94859	10539	8	2	2	square	red
94860	10540	0	0	0	square	blue
94861	10540	1	0	1	square	blue
94862	10540	2	0	2	square	red
94863	10540	3	1	0	circle	blue
94864	10540	4	1	1	square	green
94865	10540	5	1	2	square	green
94866	10540	6	2	0	square	red
94867	10540	7	2	1	square	green
94868	10540	8	2	2	none	none
94869	10541	0	0	0	square	green
94870	10541	1	0	1	circle	blue
94871	10541	2	0	2	none	none
94872	10541	3	1	0	triangle	blue
94873	10541	4	1	1	triangle	green
94874	10541	5	1	2	square	red
94875	10541	6	2	0	square	blue
94876	10541	7	2	1	circle	green
94877	10541	8	2	2	circle	blue
94878	10542	0	0	0	square	green
94879	10542	1	0	1	triangle	blue
94880	10542	2	0	2	circle	blue
94881	10542	3	1	0	triangle	green
94882	10542	4	1	1	square	red
94883	10542	5	1	2	square	green
94884	10542	6	2	0	square	red
94885	10542	7	2	1	circle	blue
94886	10542	8	2	2	triangle	red
94887	10543	0	0	0	square	blue
94888	10543	1	0	1	none	none
94889	10543	2	0	2	square	red
94890	10543	3	1	0	none	none
94891	10543	4	1	1	square	blue
94892	10543	5	1	2	square	green
94893	10543	6	2	0	square	green
94894	10543	7	2	1	square	green
94895	10543	8	2	2	square	green
94896	10544	0	0	0	circle	blue
94897	10544	1	0	1	circle	blue
94898	10544	2	0	2	none	none
94899	10544	3	1	0	none	none
94900	10544	4	1	1	square	green
94901	10544	5	1	2	circle	blue
94902	10544	6	2	0	triangle	green
94903	10544	7	2	1	none	none
94904	10544	8	2	2	square	green
94905	10545	0	0	0	square	green
94906	10545	1	0	1	square	red
94907	10545	2	0	2	square	green
94908	10545	3	1	0	square	red
94909	10545	4	1	1	triangle	green
94910	10545	5	1	2	circle	blue
94911	10545	6	2	0	square	green
94912	10545	7	2	1	triangle	red
94913	10545	8	2	2	square	blue
94914	10546	0	0	0	triangle	red
94915	10546	1	0	1	none	none
94916	10546	2	0	2	triangle	blue
94917	10546	3	1	0	square	green
94918	10546	4	1	1	triangle	green
94919	10546	5	1	2	square	red
94920	10546	6	2	0	triangle	red
94921	10546	7	2	1	none	none
94922	10546	8	2	2	square	red
94923	10547	0	0	0	none	none
94924	10547	1	0	1	square	blue
94925	10547	2	0	2	square	red
94926	10547	3	1	0	square	blue
94927	10547	4	1	1	none	none
94928	10547	5	1	2	none	none
94929	10547	6	2	0	triangle	blue
94930	10547	7	2	1	none	none
94931	10547	8	2	2	square	red
94932	10548	0	0	0	square	green
94933	10548	1	0	1	square	blue
94934	10548	2	0	2	square	blue
94935	10548	3	1	0	triangle	green
94936	10548	4	1	1	square	red
94937	10548	5	1	2	square	green
94938	10548	6	2	0	circle	green
94939	10548	7	2	1	none	none
94940	10548	8	2	2	square	red
94941	10549	0	0	0	square	green
94942	10549	1	0	1	circle	green
94943	10549	2	0	2	square	green
94944	10549	3	1	0	triangle	green
94945	10549	4	1	1	square	blue
94946	10549	5	1	2	square	green
94947	10549	6	2	0	circle	red
94948	10549	7	2	1	square	blue
94949	10549	8	2	2	square	blue
94950	10550	0	0	0	square	blue
94951	10550	1	0	1	none	none
94952	10550	2	0	2	none	none
94953	10550	3	1	0	square	red
94954	10550	4	1	1	square	green
94955	10550	5	1	2	triangle	blue
94956	10550	6	2	0	square	red
94957	10550	7	2	1	square	blue
94958	10550	8	2	2	square	red
94959	10551	0	0	0	square	green
94960	10551	1	0	1	circle	green
94961	10551	2	0	2	circle	red
94962	10551	3	1	0	circle	green
94963	10551	4	1	1	triangle	red
94964	10551	5	1	2	square	green
94965	10551	6	2	0	square	blue
94966	10551	7	2	1	none	none
94967	10551	8	2	2	square	green
94968	10552	0	0	0	none	none
94969	10552	1	0	1	square	red
94970	10552	2	0	2	none	none
94971	10552	3	1	0	circle	green
94972	10552	4	1	1	circle	green
94973	10552	5	1	2	none	none
94974	10552	6	2	0	square	green
94975	10552	7	2	1	triangle	blue
94976	10552	8	2	2	none	none
94977	10553	0	0	0	none	none
94978	10553	1	0	1	none	none
94979	10553	2	0	2	triangle	red
94980	10553	3	1	0	square	red
94981	10553	4	1	1	square	green
94982	10553	5	1	2	square	green
94983	10553	6	2	0	circle	green
94984	10553	7	2	1	square	green
94985	10553	8	2	2	circle	green
94986	10554	0	0	0	square	red
94987	10554	1	0	1	square	green
94988	10554	2	0	2	circle	blue
94989	10554	3	1	0	circle	red
94990	10554	4	1	1	circle	blue
94991	10554	5	1	2	circle	blue
94992	10554	6	2	0	circle	green
94993	10554	7	2	1	square	green
94994	10554	8	2	2	square	blue
94995	10555	0	0	0	circle	blue
94996	10555	1	0	1	triangle	blue
94997	10555	2	0	2	triangle	blue
94998	10555	3	1	0	none	none
94999	10555	4	1	1	square	blue
95000	10555	5	1	2	none	none
95001	10555	6	2	0	square	blue
95002	10555	7	2	1	square	red
95003	10555	8	2	2	none	none
95004	10556	0	0	0	square	green
95005	10556	1	0	1	square	blue
95006	10556	2	0	2	triangle	red
95007	10556	3	1	0	square	red
95008	10556	4	1	1	triangle	red
95009	10556	5	1	2	circle	green
95010	10556	6	2	0	triangle	green
95011	10556	7	2	1	circle	blue
95012	10556	8	2	2	circle	blue
95013	10557	0	0	0	square	blue
95014	10557	1	0	1	none	none
95015	10557	2	0	2	circle	blue
95016	10557	3	1	0	circle	red
95017	10557	4	1	1	circle	blue
95018	10557	5	1	2	square	green
95019	10557	6	2	0	none	none
95020	10557	7	2	1	square	blue
95021	10557	8	2	2	square	red
95022	10558	0	0	0	none	none
95023	10558	1	0	1	square	blue
95024	10558	2	0	2	square	red
95025	10558	3	1	0	triangle	green
95026	10558	4	1	1	none	none
95027	10558	5	1	2	square	blue
95028	10558	6	2	0	circle	green
95029	10558	7	2	1	circle	red
95030	10558	8	2	2	square	red
95031	10559	0	0	0	none	none
95032	10559	1	0	1	square	blue
95033	10559	2	0	2	triangle	blue
95034	10559	3	1	0	square	blue
95035	10559	4	1	1	triangle	green
95036	10559	5	1	2	none	none
95037	10559	6	2	0	square	red
95038	10559	7	2	1	circle	red
95039	10559	8	2	2	circle	red
95040	10560	0	0	0	square	green
95041	10560	1	0	1	triangle	green
95042	10560	2	0	2	triangle	blue
95043	10560	3	1	0	square	green
95044	10560	4	1	1	none	none
95045	10560	5	1	2	none	none
95046	10560	6	2	0	square	green
95047	10560	7	2	1	circle	blue
95048	10560	8	2	2	square	red
95049	10561	0	0	0	none	none
95050	10561	1	0	1	square	red
95051	10561	2	0	2	circle	blue
95052	10561	3	1	0	circle	blue
95053	10561	4	1	1	square	red
95054	10561	5	1	2	square	green
95055	10561	6	2	0	circle	green
95056	10561	7	2	1	square	green
95057	10561	8	2	2	square	green
95058	10562	0	0	0	square	blue
95059	10562	1	0	1	circle	blue
95060	10562	2	0	2	triangle	blue
95061	10562	3	1	0	triangle	red
95062	10562	4	1	1	square	green
95063	10562	5	1	2	circle	red
95064	10562	6	2	0	none	none
95065	10562	7	2	1	square	blue
95066	10562	8	2	2	square	red
95067	10563	0	0	0	triangle	blue
95068	10563	1	0	1	square	green
95069	10563	2	0	2	triangle	blue
95070	10563	3	1	0	circle	blue
95071	10563	4	1	1	square	red
95072	10563	5	1	2	square	red
95073	10563	6	2	0	square	red
95074	10563	7	2	1	square	red
95075	10563	8	2	2	none	none
95076	10564	0	0	0	square	green
95077	10564	1	0	1	circle	green
95078	10564	2	0	2	none	none
95079	10564	3	1	0	triangle	red
95080	10564	4	1	1	triangle	red
95081	10564	5	1	2	square	green
95082	10564	6	2	0	triangle	red
95083	10564	7	2	1	square	blue
95084	10564	8	2	2	square	red
95085	10565	0	0	0	square	blue
95086	10565	1	0	1	square	green
95087	10565	2	0	2	square	red
95088	10565	3	1	0	square	green
95089	10565	4	1	1	square	green
95090	10565	5	1	2	square	blue
95091	10565	6	2	0	triangle	green
95092	10565	7	2	1	square	green
95093	10565	8	2	2	circle	red
95094	10566	0	0	0	none	none
95095	10566	1	0	1	triangle	red
95096	10566	2	0	2	square	green
95097	10566	3	1	0	none	none
95098	10566	4	1	1	circle	blue
95099	10566	5	1	2	triangle	red
95100	10566	6	2	0	triangle	blue
95101	10566	7	2	1	circle	red
95102	10566	8	2	2	square	red
95103	10567	0	0	0	square	red
95104	10567	1	0	1	triangle	red
95105	10567	2	0	2	none	none
95106	10567	3	1	0	square	green
95107	10567	4	1	1	square	blue
95108	10567	5	1	2	triangle	red
95109	10567	6	2	0	square	blue
95110	10567	7	2	1	square	blue
95111	10567	8	2	2	none	none
95112	10568	0	0	0	circle	red
95113	10568	1	0	1	square	blue
95114	10568	2	0	2	square	red
95115	10568	3	1	0	none	none
95116	10568	4	1	1	square	red
95117	10568	5	1	2	triangle	red
95118	10568	6	2	0	none	none
95119	10568	7	2	1	none	none
95120	10568	8	2	2	square	red
95121	10569	0	0	0	circle	green
95122	10569	1	0	1	square	blue
95123	10569	2	0	2	none	none
95124	10569	3	1	0	square	green
95125	10569	4	1	1	square	red
95126	10569	5	1	2	none	none
95127	10569	6	2	0	square	blue
95128	10569	7	2	1	triangle	green
95129	10569	8	2	2	none	none
95130	10570	0	0	0	circle	blue
95131	10570	1	0	1	square	blue
95132	10570	2	0	2	square	blue
95133	10570	3	1	0	square	blue
95134	10570	4	1	1	square	red
95135	10570	5	1	2	square	green
95136	10570	6	2	0	square	blue
95137	10570	7	2	1	none	none
95138	10570	8	2	2	square	green
95139	10571	0	0	0	square	blue
95140	10571	1	0	1	square	red
95141	10571	2	0	2	square	red
95142	10571	3	1	0	none	none
95143	10571	4	1	1	circle	blue
95144	10571	5	1	2	square	green
95145	10571	6	2	0	circle	blue
95146	10571	7	2	1	square	green
95147	10571	8	2	2	square	red
95148	10572	0	0	0	square	blue
95149	10572	1	0	1	square	blue
95150	10572	2	0	2	square	green
95151	10572	3	1	0	triangle	red
95152	10572	4	1	1	triangle	red
95153	10572	5	1	2	square	red
95154	10572	6	2	0	none	none
95155	10572	7	2	1	square	green
95156	10572	8	2	2	none	none
95157	10573	0	0	0	square	green
95158	10573	1	0	1	triangle	green
95159	10573	2	0	2	circle	blue
95160	10573	3	1	0	none	none
95161	10573	4	1	1	none	none
95162	10573	5	1	2	square	green
95163	10573	6	2	0	square	blue
95164	10573	7	2	1	circle	blue
95165	10573	8	2	2	square	green
95166	10574	0	0	0	triangle	green
95167	10574	1	0	1	square	green
95168	10574	2	0	2	circle	green
95169	10574	3	1	0	square	blue
95170	10574	4	1	1	square	red
95171	10574	5	1	2	square	blue
95172	10574	6	2	0	triangle	green
95173	10574	7	2	1	square	red
95174	10574	8	2	2	none	none
95175	10575	0	0	0	square	green
95176	10575	1	0	1	square	green
95177	10575	2	0	2	triangle	blue
95178	10575	3	1	0	circle	blue
95179	10575	4	1	1	square	blue
95180	10575	5	1	2	none	none
95181	10575	6	2	0	triangle	red
95182	10575	7	2	1	square	green
95183	10575	8	2	2	square	red
95184	10576	0	0	0	square	green
95185	10576	1	0	1	square	green
95186	10576	2	0	2	square	blue
95187	10576	3	1	0	none	none
95188	10576	4	1	1	triangle	green
95189	10576	5	1	2	circle	red
95190	10576	6	2	0	circle	green
95191	10576	7	2	1	square	red
95192	10576	8	2	2	square	green
95193	10577	0	0	0	none	none
95194	10577	1	0	1	triangle	red
95195	10577	2	0	2	none	none
95196	10577	3	1	0	square	red
95197	10577	4	1	1	square	blue
95198	10577	5	1	2	triangle	blue
95199	10577	6	2	0	square	blue
95200	10577	7	2	1	square	blue
95201	10577	8	2	2	triangle	red
95202	10578	0	0	0	triangle	red
95203	10578	1	0	1	square	red
95204	10578	2	0	2	square	blue
95205	10578	3	1	0	triangle	red
95206	10578	4	1	1	none	none
95207	10578	5	1	2	none	none
95208	10578	6	2	0	square	blue
95209	10578	7	2	1	square	blue
95210	10578	8	2	2	square	blue
95211	10579	0	0	0	square	green
95212	10579	1	0	1	square	blue
95213	10579	2	0	2	triangle	red
95214	10579	3	1	0	square	green
95215	10579	4	1	1	square	blue
95216	10579	5	1	2	square	red
95217	10579	6	2	0	none	none
95218	10579	7	2	1	triangle	blue
95219	10579	8	2	2	square	red
95220	10580	0	0	0	none	none
95221	10580	1	0	1	square	green
95222	10580	2	0	2	circle	red
95223	10580	3	1	0	circle	green
95224	10580	4	1	1	square	blue
95225	10580	5	1	2	square	blue
95226	10580	6	2	0	square	blue
95227	10580	7	2	1	circle	red
95228	10580	8	2	2	triangle	red
95229	10581	0	0	0	none	none
95230	10581	1	0	1	circle	green
95231	10581	2	0	2	triangle	red
95232	10581	3	1	0	none	none
95233	10581	4	1	1	square	blue
95234	10581	5	1	2	square	blue
95235	10581	6	2	0	square	blue
95236	10581	7	2	1	triangle	green
95237	10581	8	2	2	triangle	red
95238	10582	0	0	0	triangle	red
95239	10582	1	0	1	square	red
95240	10582	2	0	2	square	green
95241	10582	3	1	0	square	green
95242	10582	4	1	1	square	blue
95243	10582	5	1	2	square	green
95244	10582	6	2	0	square	green
95245	10582	7	2	1	triangle	green
95246	10582	8	2	2	circle	green
95247	10583	0	0	0	square	green
95248	10583	1	0	1	triangle	green
95249	10583	2	0	2	none	none
95250	10583	3	1	0	triangle	green
95251	10583	4	1	1	none	none
95252	10583	5	1	2	none	none
95253	10583	6	2	0	square	blue
95254	10583	7	2	1	square	red
95255	10583	8	2	2	square	blue
95256	10584	0	0	0	none	none
95257	10584	1	0	1	square	red
95258	10584	2	0	2	square	green
95259	10584	3	1	0	square	blue
95260	10584	4	1	1	square	red
95261	10584	5	1	2	square	red
95262	10584	6	2	0	square	blue
95263	10584	7	2	1	square	green
95264	10584	8	2	2	square	blue
95265	10585	0	0	0	none	none
95266	10585	1	0	1	triangle	red
95267	10585	2	0	2	square	blue
95268	10585	3	1	0	none	none
95269	10585	4	1	1	square	green
95270	10585	5	1	2	circle	green
95271	10585	6	2	0	square	blue
95272	10585	7	2	1	square	green
95273	10585	8	2	2	none	none
95274	10586	0	0	0	square	blue
95275	10586	1	0	1	none	none
95276	10586	2	0	2	square	green
95277	10586	3	1	0	square	green
95278	10586	4	1	1	square	blue
95279	10586	5	1	2	triangle	green
95280	10586	6	2	0	none	none
95281	10586	7	2	1	square	red
95282	10586	8	2	2	square	red
95283	10587	0	0	0	square	blue
95284	10587	1	0	1	circle	green
95285	10587	2	0	2	square	green
95286	10587	3	1	0	none	none
95287	10587	4	1	1	square	green
95288	10587	5	1	2	none	none
95289	10587	6	2	0	circle	green
95290	10587	7	2	1	square	blue
95291	10587	8	2	2	none	none
95292	10588	0	0	0	triangle	red
95293	10588	1	0	1	square	green
95294	10588	2	0	2	square	blue
95295	10588	3	1	0	triangle	red
95296	10588	4	1	1	triangle	red
95297	10588	5	1	2	none	none
95298	10588	6	2	0	square	red
95299	10588	7	2	1	triangle	red
95300	10588	8	2	2	square	blue
95301	10589	0	0	0	circle	red
95302	10589	1	0	1	circle	red
95303	10589	2	0	2	square	green
95304	10589	3	1	0	square	red
95305	10589	4	1	1	square	blue
95306	10589	5	1	2	none	none
95307	10589	6	2	0	none	none
95308	10589	7	2	1	square	green
95309	10589	8	2	2	circle	red
95310	10590	0	0	0	square	blue
95311	10590	1	0	1	none	none
95312	10590	2	0	2	square	red
95313	10590	3	1	0	square	blue
95314	10590	4	1	1	circle	red
95315	10590	5	1	2	square	blue
95316	10590	6	2	0	square	red
95317	10590	7	2	1	none	none
95318	10590	8	2	2	square	red
95319	10591	0	0	0	square	blue
95320	10591	1	0	1	none	none
95321	10591	2	0	2	none	none
95322	10591	3	1	0	circle	blue
95323	10591	4	1	1	none	none
95324	10591	5	1	2	circle	green
95325	10591	6	2	0	square	green
95326	10591	7	2	1	square	green
95327	10591	8	2	2	square	blue
95328	10592	0	0	0	square	green
95329	10592	1	0	1	circle	red
95330	10592	2	0	2	square	red
95331	10592	3	1	0	square	red
95332	10592	4	1	1	square	red
95333	10592	5	1	2	none	none
95334	10592	6	2	0	square	green
95335	10592	7	2	1	circle	red
95336	10592	8	2	2	square	blue
95337	10593	0	0	0	circle	blue
95338	10593	1	0	1	square	blue
95339	10593	2	0	2	triangle	red
95340	10593	3	1	0	square	red
95341	10593	4	1	1	triangle	green
95342	10593	5	1	2	none	none
95343	10593	6	2	0	triangle	blue
95344	10593	7	2	1	square	red
95345	10593	8	2	2	none	none
95346	10594	0	0	0	triangle	blue
95347	10594	1	0	1	square	blue
95348	10594	2	0	2	circle	green
95349	10594	3	1	0	square	blue
95350	10594	4	1	1	square	blue
95351	10594	5	1	2	square	blue
95352	10594	6	2	0	triangle	red
95353	10594	7	2	1	square	green
95354	10594	8	2	2	circle	blue
95355	10595	0	0	0	square	green
95356	10595	1	0	1	square	red
95357	10595	2	0	2	square	green
95358	10595	3	1	0	square	red
95359	10595	4	1	1	circle	red
95360	10595	5	1	2	square	blue
95361	10595	6	2	0	circle	red
95362	10595	7	2	1	circle	green
95363	10595	8	2	2	triangle	green
95364	10596	0	0	0	triangle	red
95365	10596	1	0	1	triangle	red
95366	10596	2	0	2	triangle	blue
95367	10596	3	1	0	square	blue
95368	10596	4	1	1	square	green
95369	10596	5	1	2	none	none
95370	10596	6	2	0	triangle	blue
95371	10596	7	2	1	square	red
95372	10596	8	2	2	square	green
95373	10597	0	0	0	triangle	green
95374	10597	1	0	1	none	none
95375	10597	2	0	2	circle	green
95376	10597	3	1	0	square	green
95377	10597	4	1	1	none	none
95378	10597	5	1	2	triangle	blue
95379	10597	6	2	0	triangle	green
95380	10597	7	2	1	square	red
95381	10597	8	2	2	square	blue
95382	10598	0	0	0	triangle	blue
95383	10598	1	0	1	square	green
95384	10598	2	0	2	square	green
95385	10598	3	1	0	triangle	blue
95386	10598	4	1	1	square	blue
95387	10598	5	1	2	square	blue
95388	10598	6	2	0	square	blue
95389	10598	7	2	1	square	red
95390	10598	8	2	2	square	red
95391	10599	0	0	0	square	red
95392	10599	1	0	1	triangle	blue
95393	10599	2	0	2	circle	blue
95394	10599	3	1	0	square	red
95395	10599	4	1	1	square	green
95396	10599	5	1	2	square	blue
95397	10599	6	2	0	circle	red
95398	10599	7	2	1	square	red
